experiment,video_id,class,policy,seed,top_k,sigma,input_video,backend_input_video,score_maps,output_video,report
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,42,30,163.929342692,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT+traj,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Motion-reference,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Random,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT+traj,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,RAT-fusion,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,Shifted-RAT-fusion,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g03_c01,Basketball,VideoMAE-only,42,40,189.289300263,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g03_c01.avi,data/backend_inputs/Basketball_v_Basketball_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,42,10,84.114288539,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,42,20,118.955567642,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,42,30,145.690221393,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT+traj,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Motion-reference,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Random,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT+traj,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,RAT-fusion,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,Shifted-RAT-fusion,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Basketball_v_Basketball_g04_c01,Basketball,VideoMAE-only,42,40,168.228577079,data/ucf101_rescue/UCF-101/Basketball/v_Basketball_g04_c01.avi,data/backend_inputs/Basketball_v_Basketball_g04_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Random,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,42,10,99.002235356,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Random,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,42,20,140.010303946,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Random,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,42,30,171.476901700,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT+traj,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Motion-reference,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Random,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT+traj,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,RAT-fusion,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,Shifted-RAT-fusion,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g01_c01,Biking,VideoMAE-only,42,40,198.004470713,data/ucf101_rescue/UCF-101/Biking/v_Biking_g01_c01.avi,data/backend_inputs/Biking_v_Biking_g01_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Random,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,42,10,124.813668416,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Random,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,42,20,176.513182643,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Random,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,42,30,216.183615175,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT+traj,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Motion-reference,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Random,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT+traj,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,RAT-fusion,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,Shifted-RAT-fusion,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g02_c01,Biking,VideoMAE-only,42,40,249.627336832,data/ucf101_rescue/UCF-101/Biking/v_Biking_g02_c01.avi,data/backend_inputs/Biking_v_Biking_g02_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,RAT+traj,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,Motion-reference,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,Random,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,Shifted-RAT+traj,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,RAT-fusion,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
E2,Biking_v_Biking_g03_c01,Biking,Shifted-RAT-fusion,42,10,156.846969489,data/ucf101_rescue/UCF-101/Biking/v_Biking_g03_c01.avi,data/backend_inputs/Biking_v_Biking_g03_c01/seed_42/rat_dp/rat_intermediate_merged.mp4,,,
